date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
31/07/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,2.51,26599.0
31/07/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,0.99,39549.0
31/07/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,,plastic,1.5lt,1.11,50187.0
31/07/15,Larisa,39.63689,22.41761,141732.0,shop_5,,plastic,1.5lt,1.71,21664.0
31/07/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,plastic,1.5lt,2.05,19303.0
31/07/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,plastic,1.5lt,1.9,16330.0
31/07/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,glass,500ml,1.69,9724.0
31/07/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,2.93,19605.0
31/07/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,3.62,12801.0
31/07/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.54,49928.0
31/07/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,plastic,1.5lt,1.2,27106.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,glass,500ml,1.55,12806.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,plastic,1.5lt,2.56,18413.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,can,330ml,0.91,16720.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,glass,500ml,0.56,48911.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,glass,500ml,0.98,30040.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,plastic,1.5lt,1.38,34732.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,can,330ml,0.42,58645.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,glass,500ml,0.58,51050.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,1.28,30338.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,can,330ml,0.35,43654.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,glass,500ml,1.03,25660.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,plastic,1.5lt,1.57,26573.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,can,330ml,0.53,35375.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,glass,500ml,1.27,19581.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,can,330ml,0.65,28908.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,glass,500ml,0.99,45029.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,plastic,1.5lt,2.13,27107.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,can,330ml,0.48,54801.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,glass,500ml,0.71,42821.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,plastic,1.5lt,1.27,30231.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,can,330ml,0.33,62577.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,glass,500ml,0.74,42090.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,can,330ml,0.55,38612.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,glass,500ml,1.34,28089.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,plastic,1.5lt,2.67,23488.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.87,31911.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,glass,500ml,1.51,27718.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,can,330ml,0.48,78633.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.89,48700.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,2.0,32465.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,can,330ml,0.62,42481.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,glass,500ml,0.69,74009.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,0.96,63667.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,can,330ml,0.39,69500.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,glass,500ml,1.04,42923.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,glass,500ml,1.44,18154.0
31/08/15,Thessaloniki,,22.93086,351650.0,shop_4,kinder-cola,plastic,1.5lt,1.97,23793.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.75,26605.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,glass,500ml,1.13,43510.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,2.9,23755.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,can,330ml,0.6,49717.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,glass,500ml,0.89,45914.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,2.08,31626.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,can,330ml,0.46,60495.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,glass,500ml,0.61,75806.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,1.5,26590.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,can,330ml,0.36,71628.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,0.74,49162.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,2.33,25024.0
31/08/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.64,26577.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,plastic,1.5lt,1.4,17167.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,can,330ml,0.62,22990.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,glass,500ml,1.26,17877.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,plastic,1.5lt,2.5,17717.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,can,330ml,0.46,38767.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,glass,500ml,0.8,29682.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,plastic,1.5lt,1.22,26980.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,can,330ml,0.53,28344.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,glass,500ml,0.56,45322.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,can,330ml,0.41,30955.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,glass,500ml,0.94,23695.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,plastic,1.5lt,1.13,23782.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,can,330ml,0.58,20731.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,glass,500ml,,17132.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,3.5,10990.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,plastic,1.5lt,3.26,13158.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,can,330ml,0.64,34934.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,glass,500ml,0.9,38675.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,plastic,1.5lt,1.64,24337.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,can,330ml,0.44,45999.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,plastic,1.5lt,1.39,21884.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,can,330ml,0.45,20898.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,plastic,1.5lt,1.45,25252.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,plastic,1.5lt,1.9,24534.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,glass,500ml,,20987.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,1.9,36164.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.57,56209.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,1.11,27867.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,can,330ml,0.57,40419.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,can,330ml,0.85,17980.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,plastic,1.5lt,3.0,16506.0
31/08/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,3.16,19024.0
31/08/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,plastic,1.5lt,0.63,36766.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,glass,500ml,0.94,23492.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,3.02,29904.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,can,330ml,0.6,23234.0
31/08/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,2.23,30493.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,can,330ml,0.59,42045.0
31/08/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,glass,500ml,0.83,14736.0
31/08/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,glass,500ml,1.02,31441.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,plastic,1.5lt,2.01,16859.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,can,330ml,0.63,20865.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,2.21,18568.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,can,330ml,0.52,39398.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,glass,500ml,1.11,23554.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,plastic,1.5lt,1.17,35231.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,glass,500ml,0.79,20328.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,1.35,23802.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,can,330ml,0.33,48293.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,plastic,1.5lt,1.21,24569.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,can,330ml,0.69,18137.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,glass,500ml,1.19,17525.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,plastic,1.5lt,2.88,14182.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,can,330ml,0.68,21725.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,glass,500ml,1.29,23194.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,,plastic,1.5lt,3.78,9451.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,can,330ml,0.5,41549.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,glass,500ml,0.66,56167.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,plastic,1.5lt,1.59,27200.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,can,330ml,0.45,53082.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,glass,500ml,0.63,51102.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,plastic,1.5lt,1.03,39314.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,can,330ml,0.4,37862.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,glass,500ml,0.82,31923.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,plastic,1.5lt,1.83,24266.0
30/09/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,lemon-boost,can,330ml,0.6,23303.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,glass,500ml,1.46,21584.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,plastic,1.5lt,2.11,25300.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.92,27162.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,glass,500ml,1.16,40172.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,2.69,28742.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,can,330ml,0.76,41118.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.94,51630.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,2.01,28065.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,can,330ml,0.4,80609.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,,500ml,0.73,53633.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,1.04,54058.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,can,330ml,0.37,71289.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,2.09,29659.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.81,19565.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,glass,500ml,1.25,27803.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,1.81,27507.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,can,330ml,0.31,62587.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,glass,500ml,0.85,50183.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,1.18,41325.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,can,330ml,0.35,72075.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,glass,500ml,0.71,40362.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,1.12,36409.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,can,330ml,0.43,31099.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,1.53,27996.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.7,18639.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,glass,500ml,1.67,7210.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,can,330ml,0.79,14973.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,glass,500ml,1.26,14440.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,plastic,1.5lt,1.98,16153.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,glass,500ml,0.88,25254.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,plastic,1.5lt,1.98,15994.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,plastic,1.5lt,1.15,21890.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,can,330ml,0.47,12293.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,glass,500ml,1.25,10431.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,plastic,1.5lt,2.39,11306.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,can,330ml,0.5,21453.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,,glass,500ml,1.56,8756.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,can,330ml,0.72,16759.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,glass,500ml,1.36,12607.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,can,330ml,0.69,20823.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,glass,500ml,0.87,29523.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,plastic,1.5lt,1.6,23926.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,orange-power,can,330ml,0.56,27912.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,glass,500ml,0.49,52382.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,plastic,1.5lt,1.05,27974.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,gazoza,can,330ml,0.38,38868.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,glass,500ml,0.98,19222.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,plastic,1.5lt,2.66,9183.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,lemon-boost,can,330ml,0.74,14139.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,1.01,26174.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,plastic,1.5lt,3.8,5652.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,glass,500ml,1.18,24007.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,adult-cola,plastic,1.5lt,1.95,15885.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,glass,500ml,1.13,14342.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,can,330ml,0.66,26855.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,can,330ml,0.52,37365.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,glass,500ml,1.01,20461.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,glass,500ml,0.58,37514.0
30/09/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.6,34634.0
30/09/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,glass,500ml,1.29,18900.0
30/09/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,can,330ml,0.41,46907.0
30/09/15,Larisa,39.63689,22.41761,141732.0,shop_5,kinder-cola,plastic,1.5lt,2.65,12476.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,plastic,1.5lt,2.93,16421.0
30/09/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,glass,500ml,1.35,18443.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,glass,500ml,1.45,10163.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,plastic,1.5lt,3.9,6568.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,kinder-cola,can,330ml,0.92,11435.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,glass,500ml,0.87,28792.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,plastic,1.5lt,1.84,18105.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,adult-cola,can,330ml,0.57,30016.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,glass,500ml,1.02,19024.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,orange-power,plastic,1.5lt,1.79,20771.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,plastic,1.5lt,0.93,29927.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,gazoza,can,330ml,0.41,31284.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,plastic,1.5lt,2.78,8080.0
31/10/15,Athens,37.97945,23.71622,667237.0,shop_1,lemon-boost,can,330ml,0.61,18230.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,kinder-cola,plastic,1.5lt,3.28,11063.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,glass,500ml,0.96,27139.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,adult-cola,plastic,1.5lt,1.73,28357.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,glass,500ml,1.0,23402.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,plastic,1.5lt,1.7,23627.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,orange-power,can,330ml,0.32,53399.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,glass,500ml,0.76,24273.0
31/10/15,Irakleion,,25.14341,138560.0,shop_2,gazoza,plastic,1.5lt,1.28,26320.0
31/10/15,Irakleion,35.327870000000004,25.14341,138560.0,shop_2,gazoza,can,330ml,0.35,39130.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,glass,500ml,1.51,15591.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,plastic,1.5lt,3.13,15120.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,kinder-cola,can,330ml,0.8,28006.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,glass,500ml,0.75,41633.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,plastic,1.5lt,2.16,29991.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,adult-cola,can,330ml,0.66,36767.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,glass,500ml,0.97,30959.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,plastic,1.5lt,1.3,45591.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,orange-power,can,330ml,0.44,63710.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,glass,500ml,0.61,59732.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,gazoza,plastic,1.5lt,1.09,39292.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,glass,500ml,1.1,21541.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,plastic,1.5lt,1.32,25620.0
31/10/15,Patra,38.244440000000004,21.73444,167001.0,shop_6,lemon-boost,can,330ml,0.55,32253.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,plastic,1.5lt,3.06,10618.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,kinder-cola,can,330ml,0.84,14959.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,glass,500ml,1.01,30556.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,adult-cola,plastic,1.5lt,,19764.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,plastic,1.5lt,1.51,31205.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,orange-power,can,330ml,0.51,37794.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,glass,500ml,0.64,44777.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,plastic,1.5lt,0.84,37249.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,gazoza,can,330ml,0.31,59380.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,glass,500ml,1.16,13215.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,plastic,1.5lt,1.95,19919.0
31/10/15,Thessaloniki,40.643609999999995,22.93086,351650.0,shop_4,lemon-boost,can,330ml,0.59,27324.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,glass,500ml,0.78,15101.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,kinder-cola,plastic,1.5lt,2.34,9888.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,glass,500ml,1.44,10155.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,plastic,1.5lt,2.08,16417.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,adult-cola,can,330ml,0.55,25302.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,glass,500ml,0.86,22696.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,plastic,1.5lt,1.99,13113.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,orange-power,can,330ml,0.28,35579.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,glass,500ml,0.77,14791.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,gazoza,plastic,1.5lt,1.17,19170.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,glass,500ml,1.0,14813.0
31/10/15,Athens,37.96245,23.687079999999998,667237.0,shop_3,lemon-boost,plastic,1.5lt,2.43,10858.0
